12  63.283778240415
13  84.74974783129
13  79.251060494322
21  64.764909410316
31  73.098550071044
43  55.449760168896
63  33.780946464529
88  23.337410643116
92  19.789302827939
139  10.964878445423
165  7.9515458271738
233  5.3158175893048
267  3.1800410481588
354  2.0921093578691
394  1.4406067063833
417  1.1767171283088
518  0.78355902576712
546  0.57794506037731
576  0.47180001168723
673  0.3901513390007
735  0.30073392871564
826  0.21949332638105
899  0.17398482905156
947  0.13721534653601
987  0.10464925330622
1060  0.086832980606415
