4.947369901  7.3651612905181
6.339873963  7.3689573939785
7.766270202  6.7655301576082
9.231035235  6.7728936870301
10.74194661  6.2289107338065
12.311768802  6.2354552738862
13.897958183  5.7607442858394
15.504478657  5.7666104135394
17.155766116  5.3522382223068
18.897127357  4.9975345350264
20.650981034  4.6833833316177
22.478853458  4.407152507159
24.391261277  4.1639327543337
26.370462927  3.9495844688227
28.430382117  3.7605834167803
30.555214443  3.5939024529485
32.715845155  3.446920335184
35.106788143  3.2158101643564
37.542776739  3.0150738625505
40.199321312  2.8328802644264
43.217009463  2.6055019763963
46.601565834  2.4108149869075
50.186085718  2.2439671567824
53.975101582  2.0726271524736
58.265771891  1.9493791436675
62.879485031  1.8131386528864
67.756088405  1.6776563652346
72.852118916  1.5706008910005
78.157230082  1.4459538703349
83.622645562  1.3531636044045
88.969987254  1.2641534322318
94.602161081  1.1751279096897
100.511769386  1.0982598759234
106.460838579  1.018598454539
113.100175832  0.95921295410151
120.199938508  0.89057010701655
127.618289502  0.82652371984752
135.274523583  0.77069021776488
142.98388624  0.71778916632548
150.696920921  0.66986125639501
158.677572974  0.62840107279647
166.959400619  0.58271195605356
175.588065935  0.5415584765777
184.470181271  0.50531314020925
193.682295728  0.47087020217804
